question,ground_truth,contexts,context_precision,context_recall
What challenges do sensitive workplace issues pose for employees in providing honest feedback?,"Sensitive workplace issues pose challenges for employees in providing honest feedback because they may fear being judged, victimized, radicalized, or labeled in some way. This fear can prevent them from discussing the most important underlying problems, leading to only superficial and non-threatening issues being revealed.","['their honest, constructive feedback about sensitive workplace issues,\nwithout fear of being judged, victimized, radicalized or labelled in any\nway.  \nA formal, non-anonymous feedback form will only reveal some of the\nsuperficial, non-threatening issues that affect the workplace, without\nmentioning the most important, underlying problems. The real problems that\nno one talks about because they know they are so important that they could\nstir things up.'
 'stance. Using anonymous feedback can make new employees feel\nmore comfortable sharing their real opinions on workplace issues.  \nCons of Anonymous Feedback:  \n* *It can breed hostility*: According to this [Harvard Business Review article](https://hbr.org/2016/01/can-your-employees-really-speak-freely),\nanonymity often sets off a “witch hunt”, where leaders seek to know the\nsource of a negative comment. On the one hand, employees can hide behind'
 ""55 percent of business owners described their organization as very transparent,\nbut only 18 percent of their employees would agree.  \nFor all these reasons, some employees may remain silent when asked for direct\nfeedback, to speak up against an internal issue or in need to report\na colleague or manager. These factors are further amplified if:  \n* The person belongs to a minority group inside the organization.\n* The greater the difference in position between the talking parties. It's more""
 '# Pros and cons  \nPros of Anonymous Feedback:  \n* *Employees can express themselves freely and provide valuable insights*: On\ntopics that are considered sensitive, you’ll often find employees who are\nafraid to share their opinions. But when employees have the option to use\nanonymous feedback, you will be offering a safe space for them to share\ntheir honest, constructive feedback about sensitive workplace issues,\nwithout fear of being judged, victimized, radicalized or labelled in any\nway.'
 '# Why would you need anonymous feedback?  \nIdeally, everyone in your company should be able to give feedback publicly and\nnot anonymously. They should share constructive criticism and not shy away from\ndirect feedback if they believe and trust that their opinions will be heard and\naddressed.  \nHowever, to achieve this ideal, people need to feel that they are in a [safe\nspace](https://www.lexico.com/definition/safe_space), a place or environment in']",0.99999999998,1.0
What is the relationship between time anxiety and the capitalist system?,"Time anxiety is imposed by the capitalist system, which uses time management to perpetuate hegemonic capitalist values. The guidelines provided aim to help individuals deal with this anxiety, acknowledging that the ability to manage time is influenced by one's position on the social ladder and the number of oppressions they face.","['# Anticapitalist approach to time management'
 ""you're suffering you'll have more or less room to maneuver. That margin is completely outside our control so by no means we should feel guilty of not being able to manage time. What follows are just guidelines to deal with this time anxiety imposed by the capitalist system with whatever air we have to breath.""
 ""The real problem isn't our limited time. It's that we've unwittingly inherited, and feel pressured to live by a troublesome set of ideas about how to use our limited time, all of which are pretty much guaranteed to make things worse. What follows are a list of mindset changes from the traditional time management bibliography that can set the bases of a healthier Anticapitalist one.""
 ""Our troubled relationship with time arises largely from this same effort to avoid the painful constrains of reality. And most of our strategies for becoming more efficient make things worse, because they're really just ways of furthering the avoidance. After all, it's painful to confront how limited your time is, because it means that tough choices are inevitable and that you won't have time for all you once dreamed you might do. It's also painful to accept the limited control over the time you do get:""
 ""Time management used this way serves as a distraction to numb our minds:  \n- It may hide the sense of precariousness inherent to the capitalist world we live in. If you could meet every boss's demand, while launching various side projects on your own, maybe one day You'd finally feel secure in your career and your finances.""]",0.99999999998,0.5
What occurs in the brain with frequent action switches?,"Each time we switch from one action to another, the brain needs to load all the necessary information to address the new action, which involves dumping the old information and loading the new. This process is both time-consuming and exhausting.","[""### Minimize the context switches  \nEach time we switch from one action to another, the brain needs to load all the\nnecessary information to be able to address the new action. Dumping the old one's\ninformation and loading the new is both time consuming and exhausting, so do it\nconsciously and sparingly.  \nOne way of improving this behaviour is by using the [Pomodoro\ntechnique](life_planning.md).""
 'As habits are created, the level of activity in the brain decreases. You learn to lock in on the cues that predict success and tune out everything else. When a similar situation arises in the future, you know exactly what you look for. There is no longer a need to analyze every angle of a situation. Your brain skips the process of trial and error and creates a mental rule: if this, then that.'
 '### Don\'t wait, switch actions  \nEven though we want to [minimize the context\nswitches](#minimize-the-context-switches), staring at the screen for a long\nprocess to end makes no sense. If you do [action management](action_management.md)\nwell, the context switch toll gets smaller enough that whenever you hit a block\nin the action you\'re focusing on, you can switch to another one. A block can be\ncaused by a long running process or waiting for someone to do something.  \n!!! warning """"'
 'in the action you\'re focusing on, you can switch to another one. A block can be\ncaused by a long running process or waiting for someone to do something.  \n!!! warning """"\nIf you find concentrating difficult, don\'t do this, it\'s a hard skill to\nmaster.  \nWhen a block comes, I first try to switch back to processes that I was already\nfocusing on. Try to have as less processes as possible, less than three if\npossible. If there is only one active process, look at the [action'
 ""asymmetric pattern. Throughout the day, the new memories are\nstored in the RAM of your brain, when you start to sleep, the brain needs to\nmove the important ones to the hard drive, for long term retrieval. The brain\nneeds to solve an optimization problem:  \n* The hard drive and the RAM have limited capacity.\n* The RAM needs to be cleaned to be able to register the next day's memories.\n* The brain needs RAM to do the analysis of which memories to keep and\nwhich to remove.""]",0.99999999998,1.0
How do OKR categories affect sprint issue choices in refinement?,The answer to given question is not present in context,"['### Refinement preparation  \nTo prepare the refinement, the scrum master has to:  \n* Make a copy of the [Refinement document template](refinement_template.md).\n* Open the OKRs document if you have one and for category in OKR categories:\n* Select the category label in the issue tracker and select the milestone of\nthe semester.\n* Review which of those issues might enter the next sprint, and set the sprint\nproject on them.\n* Remove the milestone from the issue filter to see if there are interesting'
 'semester OKRs.\n* The entire group collaborates on what to do next, so that the Sprint Review\nprovides valuable input to subsequent Sprint Planning.  \nAs the target audience are the stakeholders, the language must be changed\naccordingly, we should give overall ideas and not get caught in complicated high\ntech detailed explanations unless they ask them.  \nThe goals of the meeting are:  \n* Increase the transparency on what the team has done in the sprint. By\nexplaining to the stake holders:'
 ""* The meaning of the work done in terms of the semester OKRs.\n* Create the report of the proposed next sprint's planning, with\narguments behind why we do each task.\n* Conduct the review meeting presenting the reports to the stakeholders.\n* Attend the daily, review, retro and planning meetings.""
 'the semester.\n* Review which of those issues might enter the next sprint, and set the sprint\nproject on them.\n* Remove the milestone from the issue filter to see if there are interesting\nissues without the milestone set.  \n* Go to the next sprint Kanban board:\n* Order the issues by priority.\n* Make sure there are tasks with the `Good first issue` label.\n* Make sure that there are more tasks than we can probably do so we can remove\nsome instead of need to review the backlog and add more in the\nrefinement.'
 ""* Have a checklist of steps required to meet the validation criteria, clear\nenough so that any team member can understand them.\n* Have a scope that can be met in one sprint.\n* Have the `Priority: ` label set.\n* If other teams are involved in the task, add the `Team: ` labels.\n* If it's associated to an OKR set the `OKR: ` label.""]",0.0,1.0
How to minimize context switches in multi-process management?,"To minimize context switches in multi-process management, it is recommended to have as few processes as possible, ideally less than three. When a block occurs, one should first try to switch back to processes that were already being focused on. If there is only one active process, refer to the action plan for the next step that could be done in parallel, as this makes the switch cheaper since both processes act on the context of the same action.","[""### Minimize the context switches  \nEach time we switch from one action to another, the brain needs to load all the\nnecessary information to be able to address the new action. Dumping the old one's\ninformation and loading the new is both time consuming and exhausting, so do it\nconsciously and sparingly.  \nOne way of improving this behaviour is by using the [Pomodoro\ntechnique](life_planning.md).""
 'focusing on. Try to have as less processes as possible, less than three if\npossible. If there is only one active process, look at the [action\nplan](life_planning.md#action-plan) for the next step that could be done in\nparallel. As both processes act on the context of the same action, the switch is cheap. If there is none, go to the [day\nplan](life_planning.md#day-plan) to start the first step of the next action in the\nplan.'
 '### Don\'t wait, switch actions  \nEven though we want to [minimize the context\nswitches](#minimize-the-context-switches), staring at the screen for a long\nprocess to end makes no sense. If you do [action management](action_management.md)\nwell, the context switch toll gets smaller enough that whenever you hit a block\nin the action you\'re focusing on, you can switch to another one. A block can be\ncaused by a long running process or waiting for someone to do something.  \n!!! warning """"'
 ""waiting for them to happen, and need to check them often. As we've seen\npreviously, to be productive you need to be [able to focus on an action for 20\nminutes](time_management.md#minimize-the-context-switches) without checking the\ninterruption channels.  \nFill up your own [interruption analysis\nreport](interruption_management.md#interruption_analysis) and define your\n[action flow](interruption_management.md#action-flow) to manage them.""
 'in the action you\'re focusing on, you can switch to another one. A block can be\ncaused by a long running process or waiting for someone to do something.  \n!!! warning """"\nIf you find concentrating difficult, don\'t do this, it\'s a hard skill to\nmaster.  \nWhen a block comes, I first try to switch back to processes that I was already\nfocusing on. Try to have as less processes as possible, less than three if\npossible. If there is only one active process, look at the [action']",0.99999999998,1.0
How does slowed neural activity in REM affect time perception and memory?,Slowed neural activity in REM sleep affects time perception and memory by replaying memories at half or quarter the speed compared to when you are awake. This slow neural recounting may contribute to the experience of time dilation in dreams.,"[""signature patterns of brain-cell activity that occurs as you learn, gets\nrecurrently repeated during sleep. That is, memories are being replayed at the\nlevel of brain-cell activity as you sleep. During REM sleep, the memories are\nreplayed at half or quarter the speed in comparison of the activity when you're\nawake. This slow neural recounting may be the reason why we have that time\ndilation.""
 'the night, the vast majority of time is spent in deep NREM and very little REM.\nBut as we transition through the second half of the night, REM starts\ndominating.  \nAlthough there is no scientific consensus, the need to remodel and\nupdate our neural circuits at night can explain this repeatable but\nasymmetric pattern. Throughout the day, the new memories are\nstored in the RAM of your brain, when you start to sleep, the brain needs to'
 'muscles during rapid eye movement (REM) sleep,and reduced interactions with\nsurroundings. Distinguished from wakefulness by a decreased ability to\nreact to stimuli.  \n!!! note """"\nMost of the content of this article is extracted from the [Why we sleep book\nby Matthew\nWalker](https://www.goodreads.com/book/show/34466963-why-we-sleep)'
 ""* The RAM needs to be cleaned to be able to register the next day's memories.\n* The brain needs RAM to do the analysis of which memories to keep and\nwhich to remove.  \nA key function of NREM sleep is to remove unnecessary neural connections, while\nREM sleep plays a role in strengthening those connections. The different roles\nand the capacity limits explains why the brain needs to switch between them.\nThe asymmetry can be explained with the simile of creating a sculpture from""
 ""instead of 8, you can be losing between 60 to 90% of all your REM sleep, even\nthough you are losing 25% of your total sleep time. It works both ways, if you\ninstead go to sleep two hours late, you'll loose a significant amount of deep\nNREM sleep. Preventing the brain to have the required REM or NREM daily rations\nresults in many physical and mental issues.""]",0.8874999999778125,1.0
What’s the Scrum master’s role in task clarity and planning dynamics with the product owner?,The answer to given question is not present in context,"[""## Product owner  \nScrum product owner is accountable for maximizing the value of the product\nresulting from the work of the scrum team.  \nIt's roles are:  \n* Assist the scrum master with:\n* Priorization of the semester OKRs.\n* Monitorization of the status of the semester OKRs on reviews and\nplannings.\n* Priorization of the sprint tasks.  \n* Conduct the daily meetings:\n* Show the Kanban board in the meeting\n* Remind the number of weeks left until the review meeting.""
 '# The roles  \nThere are three roles required in the scrum team:  \n* Product owner.\n* Scrum master.\n* Developer.'
 ""## Scrum master  \nScrum master is accountable for establishing Scrum as defined in this document.  \nThis position is going to be rotated between the members of the scrum team with\na period of two sprints.  \nIt's roles are:  \n* Monitoring the status of the semester OKRs on reviews and plannings.\n* Create new tasks required to meet the objectives.  \n* Refining the backlog:\n* Adjust priority.\n* Refine the tasks that are going to enter next sprint.""
 'each task:\n* Meets the Definition of Ready.\n* All disambiguation in task description, validation criteria and steps\nis solved.\n* Make the Planning meeting more dynamic.  \nThe meeting is composed of the following phases:  \n* Scrum master preparation.\n* Development team refinement.\n* Product owner refinement.'
 '### Product owner refinement meeting  \nIn this meeting the product owner with the help of the scrum master reviews\nthe tasks to be added to the next sprint. With the refinement document as\nreference:  \n* The expected current sprint undone tasks are reviewed.\n* The sprint goals are discussed, modified and agreed. If there are many\nchanges, we might think of setting the goals together in next sprints.\n* The scrum master does a quick description of each issue.\n* Each task priority is discussed and updated.']",0.0,1.0
What habits help prevent dental issues and keep breath fresh?,"Habits that help prevent dental issues and keep breath fresh include regular brushing of the teeth, cleaning between the teeth, using floss instead of a toothpick, and using mouthwash daily but not after brushing.","['carried out on a regular basis to enable prevention of dental disease and bad\nbreath. The most common types of dental disease are [tooth\ndecay](https://en.wikipedia.org/wiki/Tooth_decay) (cavities, dental caries) and\ngum diseases, including [gingivitis](https://en.wikipedia.org/wiki/Gingivitis),\nand [periodontitis](https://en.wikipedia.org/wiki/Periodontitis).  \nGeneral guidelines suggest brushing twice a day: after breakfast and before'
 ""* [Use floss instead of a toothpick](#how-to-floss).\n* [Use mouthwash daily but not after brushing](#mouth-washing).  \nOral hygiene is the practice of keeping one's mouth clean and free of disease\nand other problems (e.g. bad breath) by regular brushing of the teeth (dental\nhygiene) and cleaning between the teeth. It is important that oral hygiene be\ncarried out on a regular basis to enable prevention of dental disease and bad\nbreath. The most common types of dental disease are [tooth""
 ""* [Replace the brush](#toothbrush-replacement) each three months or at first\nsign of wear and tear.\n* Don't eat or drink anything but water after your nightly brush.\n* [Do not rinse after you brush your teeth](#to-rinse-or-not-to-rinse).\n* [Use floss instead of a toothpick](#how-to-floss).\n* [Use mouthwash daily but not after brushing](#mouth-washing).  \nOral hygiene is the practice of keeping one's mouth clean and free of disease""
 '## Teeth brushing  \nRoutine tooth brushing is the principal method of preventing many oral diseases,\nand perhaps the most important activity an individual can practice to reduce\n[dental plaque](https://en.wikipedia.org/wiki/Dental_plaque) and\n[tartar](https://en.wikipedia.org/wiki/Calculus_%28dental%29).  \nThe dental plaque contains a mixture of bacteria, their acids and sticky\nbyproducts and food remnants. It forms naturally on teeth immediately after'
 ""## Mouth washing  \nUsing a mouthwash that contains fluoride can help prevent tooth decay, but don't\nuse mouthwash (even a fluoride one) straight after brushing your teeth or it'll\nwash away the concentrated fluoride in the toothpaste left on your teeth.\n[[1](https://www.nhs.uk/live-well/healthy-body/how-to-keep-your-teeth-clean/)]  \nChoose a different time to use mouthwash, such as after lunch. And remember not\nto eat or drink for 30 minutes after using a fluoride mouthwash.""]",0.99999999998,1.0
What are the product owner's roles in stakeholder engagement during sprint reviews?,"The product owner's roles in stakeholder engagement during sprint reviews include explaining what items have been 'Done' and what has not, discussing what went well during the sprint and the problems encountered, demonstrating the work that has been 'Done', discussing the Product Backlog in terms of the semester OKRs, and collaborating with the entire group on what to do next. Additionally, the product owner is responsible for increasing transparency about the team's past and future work and gathering feedback from stakeholders.","['## Review meetings  \nReviews are the meetings where the product owner presents the sprint work to the\nrest of the team and the stakeholders. The idea of what is going to be done in\nthe next sprint is also defined in this meeting.  \nThe meeting goes as follows:  \n* The product owner explains what items have been “Done” and what has not been\n“Done”.\n* The product owner discuss what went well during the sprint, what problems they\nran into, and how those problems were solved.'
 ""## Product owner  \nScrum product owner is accountable for maximizing the value of the product\nresulting from the work of the scrum team.  \nIt's roles are:  \n* Assist the scrum master with:\n* Priorization of the semester OKRs.\n* Monitorization of the status of the semester OKRs on reviews and\nplannings.\n* Priorization of the sprint tasks.  \n* Conduct the daily meetings:\n* Show the Kanban board in the meeting\n* Remind the number of weeks left until the review meeting.""
 '(developers, product owner and scrum master) are present, but stakeholders can\nalso be invited.  \nIf the job has been done in the previous sessions, the backlog should be\npriorized and refined, so we should only add the newest issues gathered in the\nretro and review, refine them and decide what we want to do this sprint.  \nThe meeting goes as follows:  \n* We add the issues raised in the review to the backlog.\n* We analyze the tasks on the top of the backlog, add them to the sprint'
 'plannings.\n* Priorization of the sprint tasks.  \n* Conduct the daily meetings:\n* Show the Kanban board in the meeting\n* Remind the number of weeks left until the review meeting.\n* Make sure that the team is aware of what tasks are going to be left undone\nat the end of the sprint.\n* Inform the affected stakeholders of the possible delay.  \n* Prepare and conduct the review meeting:\n* With the help of the scrum master, prepare the reports:\n* Create the report of the sprint, including:'
 'sprint and the work to be done in the next one. It will be gathered by the\nscrum master and persisted in the board on the planning meetings.  \n* Incorporate the stakeholders in the decision making process of the team. By\ninviting them to define with the rest of the scrum team the tasks for the\nnext sprint.']",0.99999999998,0.8571428571428571
What standards must the scrum team confirm for task closure?,The answer to given question is not present in context,"['each task:\n* Meets the Definition of Ready.\n* All disambiguation in task description, validation criteria and steps\nis solved.\n* Make the Planning meeting more dynamic.  \nThe meeting is composed of the following phases:  \n* Scrum master preparation.\n* Development team refinement.\n* Product owner refinement.'
 ""* Have a checklist of steps required to meet the validation criteria, clear\nenough so that any team member can understand them.\n* Have a scope that can be met in one sprint.\n* Have the `Priority: ` label set.\n* If other teams are involved in the task, add the `Team: ` labels.\n* If it's associated to an OKR set the `OKR: ` label.""
 ""* Prepare and conduct the review meeting:\n* With the help of the scrum master, prepare the reports:\n* Create the report of the sprint, including:\n* Make sure that the [Definition of Done](#definition-of-done) is\nmet for the closed tasks.\n* Explanation of the done tasks.\n* Status of uncompleted tasks, and reason why they weren't complete.\n* The meaning of the work done in terms of the semester OKRs.\n* Create the report of the proposed next sprint's planning, with\narguments behind why we do each task.""
 '### Example of a Definition of Done  \nA task needs to meet the following criteria before being closed.  \n* [ ] All changes must be documented.\n* [ ] All related pull requests must be merged.\n[![](not-by-ai.svg){: .center}](https://notbyai.fyi)'
 '“Done”.\n* The product owner discuss what went well during the sprint, what problems they\nran into, and how those problems were solved.\n* The developers demonstrate the work that it has “Done” and answers questions.\n* The product owner discusses the Product Backlog as it stands in terms of the\nsemester OKRs.\n* The entire group collaborates on what to do next, so that the Sprint Review\nprovides valuable input to subsequent Sprint Planning.']",0.49999999995,1.0
